,ACCP,CONF
32130,Y,
32131,,
32132,Y,
32133,Y,
32134,Y,
32135,,
32136,Y,
32137,Y,
32138,,
32139,,
32140,Y,
32141,Y,
32142,,
32143,,
32144,Y,
32145,Y,
32146,Y,
32147,Y,
32148,,
32149,Y,
32150,Y,
32151,,
32152,,
32153,,
32154,,
32155,Y,
32156,Y,
32157,,
32158,Y,
32159,,
32160,Y,
32161,Y,
32162,Y,
32163,,
32164,Y,
32165,Y,
32166,Y,
32167,,
32168,Y,
32169,Y,
32170,,
32171,,
32172,Y,
32173,Y,
32174,Y,Y
32175,Y,
32176,,
32177,Y,
32178,,
32179,Y,
32180,Y,
32181,Y,
32182,,
32183,,
32184,Y,
32185,Y,
32186,Y,
32187,Y,
32188,,
32189,Y,
32190,Y,Y
32191,,
32192,Y,
32193,Y,
32194,Y,
32195,,
32196,,
32197,,
32198,Y,
32199,,
32200,Y,
32201,Y,
32202,Y,
32203,Y,
32204,,
32205,Y,
32206,,
32207,,
32208,,
32209,,
32210,,
32211,,
32212,,
32213,Y,
32214,,
32215,,
32216,,
32217,Y,
32218,Y,Y
32219,Y,
32220,Y,
32221,Y,
32222,Y,Y
32223,Y,
32224,,
32225,Y,
32226,Y,Y
32227,,
32228,Y,Y
32229,Y,
32230,Y,
32231,Y,
32232,Y,
32233,,
32234,Y,
32235,Y,
32236,,
32237,Y,Y
32238,,
32239,Y,
32240,Y,
32241,Y,
32242,Y,
32243,,
32244,,
32245,Y,
32246,,
32247,,
32248,Y,Y
32249,,
32250,,
32251,Y,
32252,,
32253,Y,
32254,Y,
32255,,
32256,Y,
32257,Y,
32258,Y,
32259,,
32260,Y,
32261,,
32262,Y,
32263,,
32264,Y,
32265,Y,Y
32266,,
32267,Y,
32268,Y,
32269,Y,
32270,Y,
32271,,
32272,Y,
32273,,
32274,,
32275,Y,
32276,Y,
32277,Y,
32278,,
32279,Y,
32280,Y,
32281,Y,
32282,Y,Y
32283,Y,
32284,,
32285,Y,
32286,,
32287,Y,
32288,,
32289,,
32290,Y,
32291,,
32292,,
32293,,
32294,,
32295,,
32296,Y,Y
32297,Y,
32298,Y,
32299,Y,
32300,Y,
32301,,
32302,,
32303,Y,
32304,Y,Y
32305,,
32306,Y,
32307,,
32308,Y,
32309,Y,
32310,,
32311,,
32312,,
32313,Y,
32314,Y,
32315,,
32316,,
32317,Y,Y
32318,,
32319,,
32320,Y,
32321,Y,
32322,,
32323,,
32324,,
32325,,
32326,Y,
32327,Y,
32328,,
32329,Y,
32330,,
32331,,
32332,Y,
32333,,
32334,Y,
32335,,
32336,,
32337,Y,
32338,,
32339,,
32340,,
32341,Y,
32342,,
32343,Y,Y
32344,Y,
32345,,
32346,Y,Y
32347,Y,Y
32348,,
32349,Y,
32350,Y,
32351,Y,
32352,Y,
32353,Y,
32354,Y,
32355,,
32356,Y,
32357,,
32358,Y,
32359,Y,
32360,,
32361,Y,
32362,Y,
32363,Y,
32364,,
32365,Y,
32366,,
32367,Y,
32368,Y,
32369,,
32370,Y,
32371,Y,
32372,Y,
32373,,
32374,,
32375,Y,
32376,Y,
32377,Y,Y
32378,Y,
32379,Y,
32380,Y,
32381,Y,
32382,,
32383,Y,
32384,Y,
32385,Y,
32386,Y,
32387,Y,
32388,Y,
32389,,
32390,,
32391,Y,Y
32392,Y,
32393,Y,
32394,Y,
32395,,
32396,Y,
32397,,
32398,,
32399,Y,
32400,Y,
32401,Y,
32402,,
32403,Y,
32404,Y,
32405,Y,
32406,,
32407,,
32408,Y,
32409,,
32410,,
32411,Y,
32412,Y,
32413,Y,
32414,,
32415,,
32416,Y,
32417,Y,
32418,Y,
32419,,
32420,Y,
32421,Y,
32422,,
32423,Y,
32424,Y,
32425,Y,
32426,,
32427,Y,
32428,Y,
32429,Y,
32430,,
32431,,
32432,,
32433,,
32434,Y,
32435,Y,
32436,Y,
32437,Y,
32438,,
32439,Y,
32440,,
32441,Y,
32442,,
32443,,
32444,,
32445,Y,
32446,Y,
32447,,
32448,Y,
32449,Y,
32450,Y,
32451,Y,
32452,Y,
32453,Y,
32454,,
32455,Y,
32456,,
32457,,
32458,,
32459,Y,
32460,,
32461,,
32462,,
32463,,
32464,,
32465,Y,
32466,,
32467,,
32468,Y,
32469,,
32470,,
32471,,
32472,,
32473,Y,
32474,,
32475,,
32476,,
32477,Y,
32478,,
32479,,
32480,Y,
32481,,
32482,Y,
32483,,
32484,,
32485,Y,
32486,,
32487,,
32488,,
32489,,
32490,Y,Y
32491,Y,
32492,Y,
32493,Y,
32494,,
32495,Y,
32496,,
32497,Y,
32498,Y,Y
32499,Y,
32500,Y,Y
32501,,
32502,,
32503,,
32504,,
32505,Y,Y
32506,Y,
32507,,
32508,,
32509,,
32510,,
32511,,
32512,,
32513,Y,
32514,Y,
32515,,
32516,,
32517,,
32518,,
32519,Y,
32520,,
32521,Y,
32522,Y,
32523,,
32524,Y,
32525,,
32526,Y,
32527,,
32528,Y,Y
32529,,
32530,,
32531,,
32532,,
32533,,
32534,,
32535,,
32536,,
32537,,
32538,,
32539,Y,Y
32540,,
32541,,
32542,Y,Y
32543,,
32544,Y,
32545,,
32546,,
32547,,
32548,,
32549,Y,
32550,,
32551,Y,Y
32552,,
32553,,
32554,Y,
32555,,
32556,,
32557,,
32558,,
32559,Y,
32560,Y,
32561,Y,
32562,Y,
32563,,
32564,,
32565,Y,Y
32566,Y,
32567,,
32568,Y,
32569,Y,Y
32570,Y,
32571,Y,
32572,,
32573,Y,
32574,,
32575,,
32576,,
32577,,
32578,Y,
32579,Y,
32580,,
32581,Y,
32582,Y,
32583,,
32584,,
32585,Y,Y
32586,Y,
32587,Y,
32588,,
32589,,
32590,,
32591,Y,
32592,,
32593,,
32594,Y,
32595,,
32596,Y,
32597,,
32598,Y,
32599,,
32600,Y,Y
32601,,
32602,,
32603,,
32604,,
32605,,
32606,,
32607,,
32608,,
32609,Y,
32610,Y,
32611,Y,
32612,Y,
32613,,
32614,Y,
32615,,
32616,,
32617,Y,
32618,Y,
32619,Y,Y
32620,Y,
32621,Y,Y
32622,Y,
32623,,
32624,,
32625,Y,
32626,Y,Y
32627,Y,
32628,Y,
32629,Y,
32630,Y,
32631,Y,
32632,,
32633,,
32634,Y,
32635,Y,
32636,,
32637,Y,
32638,,
32639,,
32640,Y,
32641,Y,Y
32642,Y,
32643,Y,
32644,,
32645,Y,
32646,,
32647,,
32648,,
32649,Y,
32650,Y,
32651,,
32652,Y,
32653,Y,
32654,Y,Y
32655,,
32656,Y,
32657,,
32658,,
32659,,
32660,Y,
32661,Y,
32662,Y,
32663,Y,
32664,,
32665,Y,
32666,,
32667,Y,
32668,Y,
32669,,
32670,Y,
32671,Y,
32672,Y,
32673,,
32674,,
32675,Y,
32676,,
32677,,
32678,,
32679,,
32680,,
32681,,
32682,,
32683,,
32684,,
32685,Y,
32686,Y,
32687,Y,
32688,Y,
32689,,
32690,,
32691,,
32692,,
32693,,
32694,Y,
32695,Y,Y
32696,Y,
32697,Y,
32698,,
32699,,
32700,,
32701,,
32702,,
32703,Y,
32704,Y,
32705,,
32706,Y,
32707,,
32708,,
32709,Y,
32710,,
32711,,
32712,Y,
32713,,
32714,Y,
32715,,
32716,,
32717,,
32718,,
32719,Y,
32720,Y,
32721,Y,
32722,Y,
32723,,
32724,,
32725,,
32726,,
32727,Y,
32728,,
32729,,
32730,,
32731,Y,
32732,,
32733,,
32734,,
32735,Y,
32736,,
32737,Y,
32738,Y,
32739,,
32740,Y,
32741,,
32742,,
32743,Y,
32744,Y,Y
32745,,
32746,,
32747,,
32748,,
32749,,
32750,Y,
32751,,
32752,Y,
32753,Y,
32754,,
32755,,
32756,,
32757,Y,
32758,Y,
32759,Y,Y
32760,,
32761,,
32762,,
32763,,
32764,,
32765,Y,
32766,,
32767,,
32768,,
32769,,
32770,,
32771,Y,
32772,,
32773,,
32774,,
32775,,
32776,Y,
32777,,
32778,,
32779,Y,
32780,,
32781,Y,
32782,Y,Y
32783,Y,
32784,Y,
32785,Y,
32786,Y,
32787,Y,
32788,Y,
32789,,
32790,Y,
32791,,
32792,Y,
32793,,
32794,Y,
32795,,
32796,,
32797,,
32798,Y,
32799,Y,
32800,,
32801,,
32802,Y,
32803,,
32804,,
32805,,
32806,,
32807,Y,
32808,Y,
32809,,
32810,,
32811,,
32812,Y,
32813,,
32814,Y,
32815,,
32816,,
32817,Y,
32818,,
32819,,
32820,,
32821,Y,
32822,Y,
32823,Y,
32824,,
32825,,
32826,Y,
32827,,
32828,,
32829,,
32830,,
32831,,
32832,,
32833,,
32834,,
32835,Y,
32836,,
32837,,
32838,,
32839,,
32840,Y,
32841,,
32842,Y,
32843,Y,
32844,,
32845,,
32846,,
32847,,
32848,,
32849,,
32850,,
32851,Y,
32852,,
32853,,
32854,,
32855,,
32856,,
32857,,
32858,Y,
32859,,
32860,,
32861,,
32862,,
32863,Y,Y
32864,,
32865,,
32866,Y,
32867,,
32868,Y,
32869,,
32870,,
32871,Y,
32872,,
32873,,
32874,Y,
32875,,
32876,Y,
32877,,
32878,Y,
32879,,
32880,,
32881,,
32882,Y,
32883,,
32884,,
32885,,
32886,Y,Y
32887,,
32888,,
32889,,
32890,,
32891,Y,
32892,Y,
32893,Y,Y
32894,,
32895,,
32896,,
32897,Y,
32898,,
32899,Y,Y
32900,,
32901,Y,
32902,,
32903,,
32904,Y,
32905,Y,
32906,Y,
32907,,
32908,Y,
32909,,
32910,Y,Y
32911,Y,
32912,Y,
32913,,
32914,Y,
32915,Y,
32916,,
32917,,
32918,,
32919,,
32920,Y,
32921,Y,
32922,Y,
32923,,
32924,Y,
32925,Y,
32926,,
32927,,
32928,Y,
32929,Y,
32930,Y,
32931,,
32932,,
32933,,
32934,Y,
32935,Y,
32936,,
32937,,
32938,Y,
32939,,
32940,Y,
32941,,
32942,Y,
32943,Y,
32944,,
32945,Y,
32946,,
32947,,
32948,,
32949,,
32950,Y,
32951,,
32952,Y,
32953,,
32954,,
32955,,
32956,Y,
32957,,
32958,,
32959,,
32960,,
32961,,
32962,,
32963,,
32964,Y,
32965,Y,
32966,Y,
32967,,
32968,,
32969,Y,
32970,,
32971,Y,
32972,Y,
32973,Y,Y
32974,,
32975,Y,
32976,Y,
32977,,
32978,Y,
32979,,
32980,,
32981,,
32982,,
32983,,
32984,,
32985,Y,
32986,Y,
32987,,
32988,,
32989,,
32990,,
32991,,
32992,Y,
32993,Y,Y
32994,,
32995,,
32996,Y,
32997,,
32998,,
32999,Y,
33000,,
33001,,
33002,,
33003,,
33004,,
33005,Y,
33006,,
33007,,
33008,Y,
33009,,
33010,Y,
33011,,
33012,,
33013,,
33014,Y,Y
33015,Y,
33016,Y,
33017,Y,Y
33018,,
33019,,
33020,,
33021,Y,
33022,Y,
33023,Y,
33024,,
33025,,
33026,,
33027,,
33028,Y,
33029,Y,
33030,,
33031,Y,
33032,,
33033,,
33034,Y,
33035,,
33036,,
33037,Y,
33038,,
33039,,
33040,,
33041,Y,Y
33042,,
33043,,
33044,,
33045,,
33046,,
33047,Y,
33048,,
33049,Y,
33050,Y,Y
33051,,
33052,,
33053,,
33054,Y,
33055,Y,Y
33056,,
33057,Y,
33058,,
33059,Y,
33060,,
33061,Y,
33062,Y,
33063,Y,
33064,Y,
33065,Y,
33066,,
33067,Y,
33068,,
33069,Y,
33070,Y,
33071,Y,Y
33072,,
33073,Y,
33074,Y,
33075,,
33076,,
33077,,
33078,,
33079,Y,
33080,,
33081,,
33082,Y,
33083,,
33084,,
33085,,
33086,,
33087,,
33088,,
33089,,
33090,,
33091,,
33092,Y,
33093,Y,
33094,,
33095,Y,Y
33096,,
33097,,
33098,Y,
33099,,
33100,,
33101,Y,
33102,,
33103,Y,
33104,,
33105,,
33106,,
33107,Y,
33108,,
33109,,
33110,,
33111,,
33112,Y,
33113,,
33114,,
33115,,
33116,,
33117,,
33118,Y,
33119,,
33120,,
33121,,
33122,,
33123,,
33124,Y,
33125,Y,
33126,,
33127,,
33128,,
33129,,
33130,Y,
33131,,
33132,,
33133,Y,
33134,,
33135,Y,
33136,,
33137,,
33138,Y,
33139,,
33140,Y,
33141,Y,
33142,Y,
33143,Y,
33144,Y,Y
33145,,
33146,Y,
33147,Y,
33148,,
33149,,
33150,Y,
33151,,
33152,Y,Y
33153,,
33154,Y,
33155,Y,
33156,,
33157,,
33158,,
33159,Y,Y
33160,,
33161,,
33162,,
33163,,
33164,,
33165,Y,
33166,,
33167,,
33168,,
33169,,
33170,,
33171,,
33172,Y,
33173,,
33174,,
33175,Y,Y
33176,,
33177,,
33178,,
33179,,
33180,Y,
33181,Y,
33182,Y,Y
33183,Y,
33184,Y,Y
33185,Y,
33186,,
33187,,
33188,,
33189,,
33190,,
33191,,
33192,,
33193,,
33194,Y,
33195,,
33196,,
33197,,
33198,Y,
33199,,
33200,,
33201,,
33202,Y,
33203,,
33204,Y,
33205,,
33206,Y,
33207,Y,Y
33208,Y,
33209,,
33210,Y,Y
33211,Y,
33212,,
33213,Y,
33214,,
33215,Y,
33216,Y,
33217,,
33218,Y,
33219,,
33220,,
33221,Y,
33222,,
33223,Y,
33224,Y,
33225,,
33226,,
33227,Y,
33228,,
33229,,
33230,,
33231,,
33232,,
33233,Y,
33234,,
33235,,
33236,,
33237,Y,
33238,,
33239,,
33240,,
33241,Y,
33242,,
33243,,
33244,Y,
33245,Y,
33246,,
33247,,
33248,,
33249,,
33250,,
33251,,
33252,Y,
33253,Y,
33254,,
33255,,
33256,Y,
33257,,
33258,Y,
33259,Y,
33260,,
33261,Y,
33262,,
33263,,
33264,Y,Y
33265,,
33266,,
33267,Y,
33268,,
33269,,
33270,Y,
33271,,
33272,Y,
33273,,
33274,,
33275,Y,
33276,,
33277,,
33278,,
33279,Y,
33280,Y,
33281,Y,
33282,Y,
33283,Y,
33284,Y,
33285,,
33286,,
33287,,
33288,,
33289,,
33290,,
33291,Y,
33292,,
33293,,
33294,Y,
33295,Y,
33296,,
33297,Y,
33298,,
33299,Y,
33300,Y,
33301,,
33302,,
33303,,
33304,,
33305,Y,
33306,,
33307,Y,
33308,Y,
33309,,
33310,,
33311,,
33312,,
33313,,
33314,,
33315,Y,
33316,Y,
33317,,
33318,Y,
33319,,
33320,,
33321,,
33322,Y,
33323,,
33324,,
33325,,
33326,,
33327,Y,
33328,,
33329,,
33330,Y,
33331,,
33332,Y,
33333,,
33334,,
33335,,
33336,Y,
33337,Y,
33338,Y,
33339,Y,
33340,,
33341,,
33342,,
33343,Y,
33344,Y,
33345,,
33346,,
33347,Y,
33348,,
33349,Y,Y
33350,Y,
33351,Y,
33352,,
33353,,
33354,Y,
33355,,
33356,,
33357,,
33358,,
33359,,
33360,,
33361,Y,
33362,Y,
33363,Y,
33364,Y,
33365,Y,
33366,,
33367,,
33368,,
33369,,
33370,Y,
33371,Y,
33372,Y,
33373,Y,
33374,,
33375,,
33376,Y,
33377,,
33378,,
33379,Y,
33380,,
33381,Y,
33382,,
33383,,
33384,,
33385,,
33386,,
33387,,
33388,,
33389,Y,
33390,,
33391,Y,
33392,,
33393,,
33394,Y,
33395,,
33396,Y,
33397,Y,
33398,,
33399,Y,
33400,Y,Y
33401,Y,
33402,,
33403,Y,Y
33404,,
33405,Y,
33406,,
33407,Y,
33408,Y,
33409,Y,
33410,,
33411,,
33412,Y,
33413,Y,
33414,,
33415,Y,
33416,,
33417,,
33418,Y,
33419,,
33420,Y,Y
33421,,
33422,,
33423,Y,
33424,,
33425,,
33426,Y,Y
33427,Y,
33428,,
33429,,
33430,Y,
33431,Y,Y
33432,Y,
33433,Y,
33434,Y,
33435,Y,
33436,,
33437,,
33438,Y,
33439,Y,
33440,Y,
33441,Y,
33442,,
33443,Y,
33444,,
33445,,
33446,Y,
33447,Y,
33448,,
33449,,
33450,,
33451,Y,
33452,,
33453,Y,
33454,,
33455,,
33456,,
33457,,
33458,,
33459,Y,
33460,Y,
33461,,
33462,Y,
33463,Y,
33464,,
33465,,
33466,Y,
33467,,
33468,Y,
33469,,
33470,,
33471,,
33472,,
33473,,
33474,,
33475,Y,Y
33476,,
33477,,
33478,,
33479,,
33480,Y,Y
33481,Y,
33482,,
33483,,
33484,Y,
33485,,
33486,,
33487,Y,
33488,Y,
33489,,
33490,Y,
33491,Y,
33492,,
33493,,
33494,,
33495,Y,
33496,,
33497,,
33498,Y,
33499,,
33500,Y,
33501,Y,
33502,,
33503,Y,
33504,,
33505,,
33506,,
33507,,
33508,,
33509,Y,
33510,,
33511,,
33512,Y,
33513,Y,
33514,,
33515,Y,
33516,Y,
33517,Y,
33518,Y,Y
33519,Y,
33520,Y,
33521,,
33522,,
33523,Y,
33524,Y,
33525,,
33526,Y,
33527,Y,
33528,,
33529,Y,
33530,,
33531,,
33532,Y,
33533,Y,
33534,,
33535,,
33536,,
33537,,
33538,Y,Y
33539,Y,Y
33540,Y,
33541,,
33542,Y,
33543,,
33544,Y,
33545,,
33546,,
33547,,
33548,Y,
33549,,
33550,,
33551,,
33552,Y,
33553,,
33554,,
33555,,
33556,,
33557,,
33558,,
33559,,
33560,,
33561,,
33562,,
33563,Y,
33564,,
33565,,
33566,,
33567,,
33568,,
33569,,
33570,,
33571,,
33572,,
33573,,
33574,,
33575,Y,
33576,Y,
33577,,
33578,,
33579,,
33580,,
33581,,
33582,,
33583,,
33584,,
33585,Y,
33586,,
33587,,
33588,Y,Y
33589,Y,
33590,,
33591,,
33592,Y,Y
33593,,
33594,,
33595,,
33596,Y,
33597,,
33598,Y,Y
33599,,
33600,,
33601,Y,Y
33602,Y,
33603,Y,Y
33604,Y,Y
33605,Y,Y
33606,,
33607,Y,Y
33608,Y,Y
33609,Y,
33610,Y,Y
33611,Y,Y
33612,Y,Y
33613,,
33614,Y,
33615,,
33616,Y,Y
33617,Y,Y
33618,Y,Y
33619,Y,Y
33620,Y,Y
33621,Y,Y
33622,,
33623,Y,
33624,,
33625,Y,
33626,,
33627,Y,
33628,Y,
33629,Y,
33630,Y,
33631,Y,
33632,Y,
33633,Y,Y
33634,,
33635,,
33636,,
33637,Y,
33638,,
33639,,
33640,Y,
33641,,
33642,Y,
33643,Y,
33644,Y,
33645,,
33646,Y,
33647,Y,
33648,,
33649,Y,
33650,Y,
33651,Y,
33652,Y,
33653,Y,
33654,,
33655,,
33656,Y,
33657,,
33658,,
33659,,
33660,,
33661,Y,
33662,Y,
33663,,
33664,,
33665,Y,
33666,,
33667,Y,
33668,Y,
33669,,
33670,,
33671,Y,
33672,Y,
33673,Y,Y
33674,,
33675,Y,
33676,Y,
33677,,
33678,,
33679,,
33680,,
33681,Y,
33682,Y,
33683,,
33684,,
33685,,
33686,Y,
33687,Y,
33688,,
33689,,
33690,Y,
33691,Y,
33692,,
33693,Y,
33694,,
33695,Y,
33696,,
33697,,
33698,Y,
33699,Y,
33700,Y,
33701,Y,
33702,,
33703,,
33704,Y,
33705,Y,
33706,Y,
33707,,
33708,,
33709,,
33710,,
33711,,
33712,,
33713,Y,
33714,Y,
33715,Y,Y
33716,,
33717,Y,
33718,,
33719,,
33720,,
33721,Y,
33722,Y,
33723,,
33724,,
33725,Y,
33726,Y,
33727,Y,
33728,Y,
33729,Y,
33730,Y,Y
33731,,
33732,Y,
33733,,
33734,Y,Y
33735,,
33736,Y,
33737,Y,
33738,,
33739,,
33740,Y,
33741,Y,
33742,Y,
33743,,
33744,Y,
33745,,
33746,,
33747,,
33748,Y,
33749,Y,
33750,,
33751,Y,Y
33752,Y,
33753,,
33754,Y,
33755,,
33756,Y,
33757,Y,
33758,,
33759,Y,
33760,Y,
33761,Y,
33762,Y,
33763,,
33764,,
33765,,
33766,Y,
33767,Y,
33768,Y,
33769,Y,
33770,Y,
33771,Y,
33772,,
33773,,
33774,Y,
33775,,
33776,Y,
33777,,
33778,,
33779,Y,
33780,Y,
33781,,
33782,Y,
33783,Y,
33784,,
33785,Y,
33786,,
33787,Y,Y
33788,Y,
33789,,
33790,,
33791,,
33792,Y,
33793,Y,Y
33794,Y,
33795,Y,
33796,,
33797,Y,
33798,Y,
33799,Y,
33800,Y,
33801,Y,
33802,,
33803,,
33804,Y,Y
33805,,
33806,,
33807,,
33808,,
33809,Y,
33810,,
33811,,
33812,Y,
33813,Y,
33814,Y,Y
33815,Y,
33816,Y,
33817,Y,
33818,,
33819,Y,
33820,Y,
33821,Y,
33822,,
33823,Y,
33824,,
33825,Y,
33826,Y,
33827,Y,
33828,,
33829,,
33830,Y,
33831,Y,
33832,,
33833,Y,
33834,,
33835,,
33836,,
33837,,
33838,Y,
33839,Y,
33840,Y,
33841,Y,Y
33842,Y,
33843,Y,
33844,Y,
33845,Y,
33846,Y,Y
33847,,
33848,Y,
33849,Y,Y
33850,,
33851,Y,
33852,,
33853,,
33854,Y,Y
33855,Y,
33856,Y,
33857,,
33858,,
33859,Y,
33860,Y,Y
33861,Y,
33862,,
33863,Y,
33864,Y,Y
33865,,
33866,Y,Y
33867,Y,Y
33868,Y,
33869,Y,
33870,Y,
33871,Y,
33872,Y,
33873,Y,
33874,,
33875,Y,
33876,Y,
33877,,
33878,Y,
33879,,
33880,,
33881,Y,
33882,Y,
33883,Y,
33884,Y,
33885,Y,
33886,Y,
33887,Y,
33888,Y,
33889,Y,
33890,,
33891,Y,
33892,Y,
33893,Y,
33894,Y,Y
33895,,
33896,Y,
33897,Y,
33898,Y,
33899,,
33900,Y,
33901,Y,
33902,Y,
33903,,
33904,Y,
33905,Y,
33906,Y,Y
33907,Y,
33908,Y,
33909,Y,
33910,Y,Y
33911,Y,
33912,,
33913,,
33914,,
33915,Y,
33916,,
33917,Y,
33918,Y,Y
33919,Y,
33920,Y,Y
33921,,
33922,Y,
33923,Y,
33924,Y,
33925,Y,
33926,Y,
33927,Y,
33928,Y,
33929,,
33930,,
33931,,
33932,Y,
33933,,
33934,,
33935,Y,
33936,,
33937,Y,
33938,Y,
33939,Y,
33940,Y,
33941,Y,
33942,,
33943,Y,
33944,,
33945,Y,
33946,,
33947,Y,
33948,,
33949,,
33950,Y,
33951,Y,Y
33952,Y,Y
33953,,
33954,,
33955,Y,Y
33956,,
33957,,
33958,,
33959,Y,Y
33960,Y,
33961,,
33962,Y,
33963,Y,Y
33964,,
33965,Y,
33966,,
33967,Y,
33968,,
33969,,
33970,,
33971,Y,
33972,Y,
33973,Y,Y
33974,,
33975,Y,
33976,Y,
33977,Y,
33978,Y,
33979,Y,
33980,,
33981,,
33982,Y,
33983,,
33984,Y,
33985,Y,
33986,,
33987,,
33988,Y,
33989,,
33990,,
33991,,
33992,,
33993,Y,
33994,Y,
33995,,
33996,Y,
33997,Y,
33998,Y,
33999,Y,
34000,,
34001,Y,
34002,Y,
34003,Y,
34004,,
34005,Y,
34006,,
34007,Y,
34008,,
34009,Y,
34010,,
34011,Y,Y
34012,Y,
34013,Y,
34014,Y,
34015,,
34016,,
34017,Y,
34018,,
34019,,
34020,,
34021,Y,
34022,,
34023,,
34024,,
34025,,
34026,Y,
34027,,
34028,Y,
34029,Y,
34030,,
34031,,
34032,,
34033,Y,
34034,,
34035,Y,
34036,Y,
34037,Y,
34038,,
34039,,
34040,Y,
34041,Y,Y
34042,,
34043,Y,
34044,,
34045,Y,
34046,,
34047,Y,
34048,,
34049,Y,Y
34050,Y,
34051,,
34052,Y,
34053,,
34054,Y,
34055,Y,Y
34056,,
34057,Y,
34058,Y,
34059,,
34060,,
34061,Y,
34062,,
34063,,
34064,,
34065,Y,
34066,Y,
34067,Y,
34068,Y,
34069,,
34070,Y,
34071,Y,
34072,Y,
34073,,
34074,Y,
34075,,
34076,Y,
34077,,
34078,,
34079,,
34080,Y,Y
34081,Y,
34082,,
34083,Y,
34084,Y,
34085,Y,Y
34086,Y,
34087,,
34088,,
34089,Y,
34090,Y,
34091,,
34092,Y,
34093,,
34094,Y,
34095,,
34096,,
34097,Y,
34098,Y,
34099,Y,Y
34100,,
34101,Y,Y
34102,Y,Y
34103,,
34104,Y,
34105,Y,
34106,,
34107,Y,
34108,Y,
34109,Y,
34110,Y,
34111,Y,
34112,Y,Y
34113,Y,
34114,Y,
34115,Y,Y
34116,Y,
34117,Y,
34118,,
34119,,
34120,Y,
34121,,
34122,Y,Y
34123,Y,
34124,Y,
34125,,
34126,Y,
34127,,
34128,Y,
34129,,
34130,Y,
34131,,
34132,Y,
34133,,
34134,,
34135,,
34136,Y,
34137,Y,
34138,Y,
34139,Y,
34140,,
34141,,
34142,Y,
34143,,
34144,,
34145,,
34146,Y,
34147,Y,Y
34148,,
34149,,
34150,Y,
34151,Y,Y
34152,Y,
34153,,
34154,,
34155,Y,
34156,,
34157,,
34158,,
34159,Y,Y
34160,,
34161,,
34162,Y,
34163,,
34164,,
34165,Y,
34166,,
34167,Y,
34168,Y,
34169,Y,
34170,,
34171,,
34172,Y,
34173,Y,Y
34174,,
34175,Y,
34176,Y,
34177,,
34178,Y,
34179,Y,
34180,,
34181,Y,
34182,,
34183,Y,
34184,Y,
34185,,
34186,,
34187,Y,
34188,,
34189,,
34190,Y,
34191,Y,
34192,,
34193,Y,
34194,Y,
34195,,
34196,Y,
34197,Y,Y
34198,,
34199,Y,
34200,,
34201,Y,
34202,Y,
34203,Y,
34204,,
34205,Y,
34206,Y,
34207,Y,
34208,Y,
34209,Y,
34210,Y,
34211,Y,
34212,,
34213,Y,
34214,,
34215,Y,
34216,Y,
34217,Y,
34218,Y,
34219,Y,
34220,,
34221,Y,
34222,Y,
34223,Y,
34224,Y,
34225,Y,
34226,Y,
34227,,
34228,Y,
34229,,
34230,Y,Y
34231,,
34232,,
34233,Y,Y
34234,Y,
34235,Y,Y
34236,Y,
34237,Y,
34238,Y,
34239,Y,
34240,Y,
34241,Y,
34242,Y,
34243,,
34244,Y,
34245,Y,
34246,Y,
34247,Y,
34248,Y,Y
34249,Y,
34250,,
34251,Y,
34252,Y,Y
34253,,
34254,Y,Y
34255,Y,
34256,Y,
34257,Y,
34258,,
34259,Y,
34260,Y,
34261,Y,
34262,Y,
34263,Y,
34264,Y,
34265,,
34266,Y,
34267,,
34268,,
34269,Y,
34270,Y,Y
34271,,
34272,Y,
34273,Y,Y
34274,Y,
34275,Y,
34276,,
34277,Y,
34278,Y,
34279,,
34280,Y,
34281,Y,
34282,Y,Y
34283,,
34284,Y,
34285,,
34286,Y,
34287,Y,
34288,Y,
34289,,
34290,Y,
34291,Y,
34292,,
34293,,
34294,Y,
34295,,
34296,,
34297,Y,
34298,Y,
34299,,
34300,Y,
34301,Y,
34302,,
34303,Y,
34304,Y,Y
34305,Y,Y
34306,Y,
34307,Y,
34308,,
34309,,
34310,Y,Y
34311,,
34312,,
34313,Y,
34314,Y,
34315,,
34316,Y,
34317,Y,Y
34318,,
34319,Y,
34320,Y,
34321,,
34322,,
34323,,
34324,,
34325,,
34326,,
34327,,
34328,,
34329,Y,
34330,,
34331,Y,
34332,Y,
34333,Y,
34334,Y,
34335,Y,Y
34336,,
34337,Y,
34338,Y,
34339,Y,
34340,,
34341,Y,Y
34342,Y,
34343,Y,
34344,Y,
34345,Y,
34346,,
34347,Y,
34348,Y,
34349,,
34350,Y,
34351,Y,
34352,Y,
34353,Y,
34354,Y,
34355,,
34356,,
34357,,
34358,Y,
34359,,
34360,Y,
34361,Y,
34362,Y,
34363,Y,Y
34364,Y,
34365,Y,
34366,,
34367,,
34368,Y,Y
34369,Y,
34370,,
34371,,
34372,,
34373,Y,
34374,Y,
34375,Y,
34376,,
34377,Y,Y
34378,,
34379,Y,
34380,Y,Y
34381,Y,
34382,Y,
34383,Y,
34384,,
34385,Y,
34386,Y,
34387,Y,
34388,,
34389,Y,
34390,Y,
34391,Y,
34392,Y,
34393,Y,
34394,Y,
34395,Y,Y
34396,Y,
34397,Y,
34398,Y,
34399,,
34400,,
34401,,
34402,Y,
34403,Y,
